2017-07-20 09:12:07,928 [1] INFO  DBServer - The server instance DBServer has been started!
2017-07-20 09:22:39,046 [20] INFO  DBServer - 方位------1--发送成功-- 3009
2017-07-20 09:22:39,046 [20] INFO  DBServer - 方位------1--发送-- 3009
2017-07-20 09:22:39,046 [20] INFO  DBServer - 方位------2--出--29
2017-07-20 09:22:39,046 [20] INFO  DBServer - 方位------2--发送成功-- 3009
2017-07-20 09:22:39,046 [20] INFO  DBServer - 方位------2--发送-- 3009
2017-07-20 09:22:40,528 [25] INFO  DBServer - 方位------1--摸--7
2017-07-20 09:22:41,323 [21] INFO  DBServer - 方位------1--发送成功-- 3009
2017-07-20 09:22:41,323 [21] INFO  DBServer - 方位------1--发送-- 3009
2017-07-20 09:22:41,323 [21] INFO  DBServer - 方位------2--发送成功-- 3009
2017-07-20 09:22:41,323 [21] INFO  DBServer - 方位------2--发送-- 3009
2017-07-20 09:22:41,323 [21] INFO  DBServer - 方位------1--出--15
2017-07-20 09:22:41,339 [25] INFO  DBServer - 方位------2--摸--25
2017-07-20 09:22:42,649 [21] INFO  DBServer - 方位------1--发送成功-- 3009
2017-07-20 09:22:42,649 [21] INFO  DBServer - 方位------1--发送-- 3009
2017-07-20 09:22:42,649 [21] INFO  DBServer - 方位------2--出--29
2017-07-20 09:22:42,649 [21] INFO  DBServer - 方位------2--发送成功-- 3009
2017-07-20 09:22:42,649 [21] INFO  DBServer - 方位------2--发送-- 3009
2017-07-20 09:22:51,541 [25] INFO  DBServer - 方位------1--摸--18
2017-07-20 09:22:52,353 [25] INFO  DBServer - 方位------1--发送成功-- 3009
2017-07-20 09:22:52,353 [25] INFO  DBServer - 方位------1--发送-- 3009
2017-07-20 09:22:52,353 [25] INFO  DBServer - 方位------2--发送成功-- 3009
2017-07-20 09:22:52,353 [25] INFO  DBServer - 方位------2--发送-- 3009
2017-07-20 09:22:52,353 [25] INFO  DBServer - 方位------1--出--18
2017-07-20 09:22:52,399 [20] INFO  DBServer - 方位------2--摸--13
2017-07-20 09:22:53,757 [26] INFO  DBServer - 方位------1--发送成功-- 3009
2017-07-20 09:22:53,757 [26] INFO  DBServer - 方位------1--发送-- 3009
2017-07-20 09:22:53,757 [26] INFO  DBServer - 方位------2--出--25
2017-07-20 09:22:53,757 [26] INFO  DBServer - 方位------2--发送成功-- 3009
2017-07-20 09:22:53,757 [26] INFO  DBServer - 方位------2--发送-- 3009
2017-07-20 09:22:55,098 [20] INFO  DBServer - 方位------1--摸--14
2017-07-20 09:22:55,878 [26] INFO  DBServer - 方位------1--发送成功-- 3009
2017-07-20 09:22:55,878 [26] INFO  DBServer - 方位------1--发送-- 3009
2017-07-20 09:22:55,878 [26] INFO  DBServer - 方位------2--发送成功-- 3009
2017-07-20 09:22:55,878 [26] INFO  DBServer - 方位------2--发送-- 3009
2017-07-20 09:22:55,878 [26] INFO  DBServer - 方位------1--出--14
2017-07-20 09:22:55,909 [20] INFO  DBServer - 方位------2--摸--13
2017-07-20 09:22:59,763 [20] INFO  DBServer - 方位------1--发送成功-- 3009
2017-07-20 09:22:59,763 [20] INFO  DBServer - 方位------1--发送-- 3009
2017-07-20 09:22:59,763 [20] INFO  DBServer - 方位------2--出--11
2017-07-20 09:22:59,763 [20] INFO  DBServer - 方位------2--发送成功-- 3009
2017-07-20 09:22:59,763 [20] INFO  DBServer - 方位------2--发送-- 3009
2017-07-20 09:23:03,865 [20] INFO  DBServer - 方位------1--摸--12
2017-07-20 09:23:06,346 [26] INFO  DBServer - 方位------1--发送成功-- 3009
2017-07-20 09:23:06,346 [26] INFO  DBServer - 方位------1--发送-- 3009
2017-07-20 09:23:06,346 [26] INFO  DBServer - 方位------2--发送成功-- 3009
2017-07-20 09:23:06,346 [26] INFO  DBServer - 方位------2--发送-- 3009
2017-07-20 09:23:06,346 [26] INFO  DBServer - 方位------1--出--12
2017-07-20 09:23:06,377 [25] INFO  DBServer - 方位------2--摸--25
2017-07-20 09:23:08,795 [25] INFO  DBServer - 方位------1--发送成功-- 3009
2017-07-20 09:23:08,795 [25] INFO  DBServer - 方位------1--发送-- 3009
2017-07-20 09:23:08,795 [25] INFO  DBServer - 方位------2--出--25
2017-07-20 09:23:08,795 [25] INFO  DBServer - 方位------2--发送成功-- 3009
2017-07-20 09:23:08,795 [25] INFO  DBServer - 方位------2--发送-- 3009
2017-07-20 09:23:10,242 [25] INFO  DBServer - 方位------1--摸--6
2017-07-20 09:23:12,340 [25] INFO  DBServer - 方位------1--发送成功-- 3009
2017-07-20 09:23:12,340 [25] INFO  DBServer - 方位------1--发送-- 3009
2017-07-20 09:23:12,340 [25] INFO  DBServer - 方位------2--发送成功-- 3009
2017-07-20 09:23:12,340 [25] INFO  DBServer - 方位------2--发送-- 3009
2017-07-20 09:23:12,340 [25] INFO  DBServer - 方位------1--出--2
2017-07-20 09:23:12,356 [21] INFO  DBServer - 方位------2--摸--13
2017-07-20 09:23:16,989 [20] INFO  DBServer - 方位------1--发送成功-- 3009
2017-07-20 09:23:16,989 [20] INFO  DBServer - 方位------1--发送-- 3009
2017-07-20 09:23:16,989 [20] INFO  DBServer - 方位------2--出--14
2017-07-20 09:23:16,989 [20] INFO  DBServer - 方位------2--发送成功-- 3009
2017-07-20 09:23:16,989 [20] INFO  DBServer - 方位------2--发送-- 3009
2017-07-20 09:23:20,717 [25] INFO  DBServer - 方位------1--摸--3
2017-07-20 09:23:22,933 [26] INFO  DBServer - 方位------2--碰--8
2017-07-20 09:23:35,600 [20] INFO  DBServer - 方位------1--发送成功-- 3009
2017-07-20 09:23:35,600 [20] INFO  DBServer - 方位------1--发送-- 3009
2017-07-20 09:23:35,600 [20] INFO  DBServer - 方位------2--出--2
2017-07-20 09:23:35,600 [20] INFO  DBServer - 方位------2--发送成功-- 3009
